file_path,filename,pages,file_type
./download_all_pdf\REN_r01an2535ed0203-can_APN_20190515.pdf,REN_r01an2535ed0203-can_APN_20190515.pdf,132,None
./download_all_pdf\REN_r01an5347eu0110-ra-arm-secure-boot-solution-ra6m3_APN_20200513.pdf,REN_r01an5347eu0110-ra-arm-secure-boot-solution-ra6m3_APN_20200513.pdf,19,None
./download_all_pdf\REN_r01an6357ej0300-rx65n_APN_20221225.pdf,REN_r01an6357ej0300-rx65n_APN_20221225.pdf,30,None
./download_all_pdf\REN_r01ds0354ej0111-ra2a1_DST_20230714.pdf,REN_r01ds0354ej0111-ra2a1_DST_20230714.pdf,100,None
./download_all_pdf\REN_r30an0215ej0100_rx113_APN_20141225.pdf,REN_r30an0215ej0100_rx113_APN_20141225.pdf,65,None
./download_all_pdf\REN_r30an0216ej0100_rx113_APN_20141225.pdf,REN_r30an0216ej0100_rx113_APN_20141225.pdf,67,None
./download_all_pdf\REN_r30an0217ej0100_rx113_APN_20141225.pdf,REN_r30an0217ej0100_rx113_APN_20141225.pdf,59,None
./download_all_pdf\REN_r30an0219ej0100_rx113_APN_20141225.pdf,REN_r30an0219ej0100_rx113_APN_20141225.pdf,12,None
./download_all_pdf\REN_SW-B-001-DA1469x-SDK-Release-Notes-v.10.0.12.146.2_RLN_20230807.pdf,REN_SW-B-001-DA1469x-SDK-Release-Notes-v.10.0.12.146.2_RLN_20230807.pdf,52,None
./download_all_pdf\REN_SW-B-002-DA14531-DA14585-DA14586-SDK-Release-Notes-v.6.0.14.1115_RLN_20200429.pdf,REN_SW-B-002-DA14531-DA14585-DA14586-SDK-Release-Notes-v.6.0.14.1115_RLN_20200429.pdf,13,None
./download_all_pdf\REN_SW-B-002-DA14531-SDK-Release-Notes-v.6.0.16.1143_RLN_20220222.pdf,REN_SW-B-002-DA14531-SDK-Release-Notes-v.6.0.16.1143_RLN_20220222.pdf,15,None
./download_all_pdf\REN_SW-B-022_DA1458x_DA1453x_SPS_3v0_RLN_20231102.pdf,REN_SW-B-022_DA1458x_DA1453x_SPS_3v0_RLN_20231102.pdf,16,None
./download_all_pdf\REN_SW-B-025_SmartBond_PLT_v4.7_RLN_20220203.pdf,REN_SW-B-025_SmartBond_PLT_v4.7_RLN_20220203.pdf,23,None
./download_all_pdf\REN_SW-B-031_SmartBond_PLT_v4.6_RLN_20231020.pdf,REN_SW-B-031_SmartBond_PLT_v4.6_RLN_20231020.pdf,25,None
./download_all_pdf\restriction-disconnecting-ocd-emulator.pdf,restriction-disconnecting-ocd-emulator.pdf,1,None
./download_all_pdf\restriction-mcu-activation-when-power-supplied.pdf,restriction-mcu-activation-when-power-supplied.pdf,4,None
./download_all_pdf\restriction-ph7xcin-pin.pdf,restriction-ph7xcin-pin.pdf,1,None
./download_all_pdf\rssk-ra6t1-example-project-bundle.pdf,rssk-ra6t1-example-project-bundle.pdf,6,None
./download_all_pdf\rx-family-sensor-control-modules-firmware-integration-technology.pdf,rx-family-sensor-control-modules-firmware-integration-technology.pdf,171,None
./download_all_pdf\rx-family-using-qe-and-fit-develop-capacitive-touch-applications.pdf,rx-family-using-qe-and-fit-develop-capacitive-touch-applications.pdf,43,None
./download_all_pdf\sci-fifo-module-using-firmware-integration-technology.pdf,sci-fifo-module-using-firmware-integration-technology.pdf,46,None
./download_all_pdf\secure-bootloader-ra2-mcu-series-application-project.pdf,secure-bootloader-ra2-mcu-series-application-project.pdf,49,None
./download_all_pdf\secure-crypto-engine-operational-modes-application-note.pdf,secure-crypto-engine-operational-modes-application-note.pdf,8,None
./download_all_pdf\self-capacitance-waterproof-demo-hardware-manual.pdf,self-capacitance-waterproof-demo-hardware-manual.pdf,13,None
./download_all_pdf\self-programming-library-japanese-release-and-supported-mcus.pdf,self-programming-library-japanese-release-and-supported-mcus.pdf,1,None
./download_all_pdf\sensor-software-combination-manual.pdf,sensor-software-combination-manual.pdf,42,None
./download_all_pdf\sensorless-120-degree-conducting-control-permanent-magnet-synchronous-motor-mckmcb-ra-family.pdf,sensorless-120-degree-conducting-control-permanent-magnet-synchronous-motor-mckmcb-ra-family.pdf,81,None
./download_all_pdf\sensorless-detection-initial-position-rotor-rev110.pdf,sensorless-detection-initial-position-rotor-rev110.pdf,40,None
./download_all_pdf\sensorless-speed-control-120-degree-conducting-controlled-permanent-magnetic-synchronous-motor.pdf,sensorless-speed-control-120-degree-conducting-controlled-permanent-magnetic-synchronous-motor.pdf,50,None
./download_all_pdf\sensorless-vector-control-dual-permanent-magnetic-synchronous-motor-evaluation-system-bldc-motor-ra.pdf,sensorless-vector-control-dual-permanent-magnetic-synchronous-motor-evaluation-system-bldc-motor-ra.pdf,63,None
./download_all_pdf\sensorless-vector-control-dual-permanent-magnetic-synchronous-motor-mckmcb-ra-family.pdf,sensorless-vector-control-dual-permanent-magnetic-synchronous-motor-mckmcb-ra-family.pdf,65,None
./download_all_pdf\sensorless-vector-control-ipmsm-over-whole-speed-range-mck.pdf,sensorless-vector-control-ipmsm-over-whole-speed-range-mck.pdf,92,None
./download_all_pdf\sensorless-vector-control-one-shunt-permanent-magnet-synchronous-motor-mckmcb-ra-family.pdf,sensorless-vector-control-one-shunt-permanent-magnet-synchronous-motor-mckmcb-ra-family.pdf,86,None
./download_all_pdf\sensorless-vector-control-permanent-magnet-synchronous-motor-algorithm-rev102.pdf,sensorless-vector-control-permanent-magnet-synchronous-motor-algorithm-rev102.pdf,24,None
./download_all_pdf\sensorless-vector-control-permanent-magnet-synchronous-motor-mck-rev110.pdf,sensorless-vector-control-permanent-magnet-synchronous-motor-mck-rev110.pdf,114,None
./download_all_pdf\sensorless-vector-control-permanent-magnet-synchronous-motor-mckmcb-ra-family.pdf,sensorless-vector-control-permanent-magnet-synchronous-motor-mckmcb-ra-family.pdf,72,None
./download_all_pdf\servo-control-sample-program-ra-family-application-note.pdf,servo-control-sample-program-ra-family-application-note.pdf,29,None
./download_all_pdf\smartbond-da14585-iot-multi-sensor-development-kit-product-brief.pdf,smartbond-da14585-iot-multi-sensor-development-kit-product-brief.pdf,4,None
./download_all_pdf\smartbond-da14585-iot-multi-sensor-development-kit-quick-starter-guide.pdf,smartbond-da14585-iot-multi-sensor-development-kit-quick-starter-guide.pdf,2,None
./download_all_pdf\smartbond-da14585-product-brief.pdf,smartbond-da14585-product-brief.pdf,3,None
./download_all_pdf\smartbond-da14586-product-brief.pdf,smartbond-da14586-product-brief.pdf,3,None
./download_all_pdf\smartbond-da1458x-family-product-brief.pdf,smartbond-da1458x-family-product-brief.pdf,4,None
./download_all_pdf\smartbond-da14681-wearable-development-kit.pdf,smartbond-da14681-wearable-development-kit.pdf,2,None
./download_all_pdf\smartbond-da14682-and-da14683-product-brief.pdf,smartbond-da14682-and-da14683-product-brief.pdf,4,None
./download_all_pdf\smartbond-da1469x-family-product-brief.pdf,smartbond-da1469x-family-product-brief.pdf,4,None
./download_all_pdf\smartbond-da1470x-family-product-brief.pdf,smartbond-da1470x-family-product-brief.pdf,3,None
./download_all_pdf\smartbond-tiny-da14531-product-brief.pdf,smartbond-tiny-da14531-product-brief.pdf,4,None
./download_all_pdf\software-project-migration-example-ra2e3-ra2e1.pdf,software-project-migration-example-ra2e3-ra2e1.pdf,18,None
./download_all_pdf\speed-control-120-degree-conducting-controlled-permanent-magnetic-synchronous-motor-using-hall-0.pdf,speed-control-120-degree-conducting-controlled-permanent-magnetic-synchronous-motor-using-hall-0.pdf,47,None
./download_all_pdf\speed-control-120-degree-conducting-controlled-permanent-magnetic-synchronous-motor-using-hall.pdf,speed-control-120-degree-conducting-controlled-permanent-magnetic-synchronous-motor-using-hall.pdf,45,None
./download_all_pdf\spi-adapter-concept-da1468x-soc.pdf,spi-adapter-concept-da1468x-soc.pdf,33,None
./download_all_pdf\standard-boot-firmware-ra-family-mcus-based-arm-cortex-m33.pdf,standard-boot-firmware-ra-family-mcus-based-arm-cortex-m33.pdf,116,None
./download_all_pdf\standard-life-cycle-compilers.pdf,standard-life-cycle-compilers.pdf,6,None
./download_all_pdf\starting-project-da1468x-soc.pdf,starting-project-da1468x-soc.pdf,28,None
./download_all_pdf\sw-b-002-da14531da14585da14586-sdk-release-notes-v601210202.pdf,sw-b-002-da14531da14585da14586-sdk-release-notes-v601210202.pdf,10,None
./download_all_pdf\sw-example-da1468x-example-setup.pdf,sw-example-da1468x-example-setup.pdf,3,None
./download_all_pdf\system-specifications-standard-boot-firmware-ra2-application-note.pdf,system-specifications-standard-boot-firmware-ra2-application-note.pdf,41,None
./download_all_pdf\temperature-sensor-flash-memory-errata-using-temperature-sensor-calibration-data-registers-and.pdf,temperature-sensor-flash-memory-errata-using-temperature-sensor-calibration-data-registers-and.pdf,5,None
./download_all_pdf\timer-array-unit-controlling-switched-mode-power-supply-dual-input-one-shot-pulse-output-function.pdf,timer-array-unit-controlling-switched-mode-power-supply-dual-input-one-shot-pulse-output-function.pdf,17,None
./download_all_pdf\trace-compass-lttng-users-manual-getting-started-guide.pdf,trace-compass-lttng-users-manual-getting-started-guide.pdf,46,None
./download_all_pdf\tracealyzer-freertos-debugging.pdf,tracealyzer-freertos-debugging.pdf,37,None
./download_all_pdf\troubleshooting-when-using-amazon-web-services-rev100.pdf,troubleshooting-when-using-amazon-web-services-rev100.pdf,11,None
./download_all_pdf\tutorial-7-da1458x-prototype-bring-guide.pdf,tutorial-7-da1458x-prototype-bring-guide.pdf,34,None
./download_all_pdf\tutorial-how-change-ram-size-reduce-power-consumption-extended-sleep-mode-da14585586-devices.pdf,tutorial-how-change-ram-size-reduce-power-consumption-extended-sleep-mode-da14585586-devices.pdf,26,None
./download_all_pdf\um-b-008-da14580-581583-production-line-tool-reference-cli.pdf,um-b-008-da14580-581583-production-line-tool-reference-cli.pdf,19,None
./download_all_pdf\um-b-012-da14580581583-creation-secondary-boot-loader.pdf,um-b-012-da14580581583-creation-secondary-boot-loader.pdf,29,None
./download_all_pdf\um-b-034-da14580581583-development-kit-pro-user-manual.pdf,um-b-034-da14580581583-development-kit-pro-user-manual.pdf,50,None
./download_all_pdf\um-b-038-user-manual-dialog-serial-port-profile-da14580.pdf,um-b-038-user-manual-dialog-serial-port-profile-da14580.pdf,34,None
./download_all_pdf\um-b-040-da1458x68x-production-line-tool-libraries.pdf,um-b-040-da1458x68x-production-line-tool-libraries.pdf,99,None
./download_all_pdf\um-b-041-da1470x-production-line-tool-software-and-hw-user-manual.pdf,um-b-041-da1470x-production-line-tool-software-and-hw-user-manual.pdf,170,None
./download_all_pdf\um-b-041-user-manual-da1458x-da1468x-production-line-tool-software-and-hw-v43.pdf,um-b-041-user-manual-da1458x-da1468x-production-line-tool-software-and-hw-v43.pdf,246,None
./download_all_pdf\um-b-044-da1468x-software-platform-reference.pdf,um-b-044-da1468x-software-platform-reference.pdf,206,None
./download_all_pdf\um-b-048-da14585-da14586-getting-started-guide-basic-development-kit-pdf.pdf,um-b-048-da14585-da14586-getting-started-guide-basic-development-kit-pdf.pdf,29,None
./download_all_pdf\um-b-049-da14585-da14586-getting-started-guide-pro-development-kit-pdf.pdf,um-b-049-da14585-da14586-getting-started-guide-pro-development-kit-pdf.pdf,30,None
./download_all_pdf\um-b-049-da1458x-getting-started-development-kit-pro.pdf,um-b-049-da1458x-getting-started-development-kit-pro.pdf,62,None
./download_all_pdf\um-b-056-da1468x-software-developers-guide.pdf,um-b-056-da1468x-software-developers-guide.pdf,88,None
./download_all_pdf\um-b-060-user-manual-da1468xda1510x-development-kit-pro.pdf,um-b-060-user-manual-da1468xda1510x-development-kit-pro.pdf,55,None
./download_all_pdf\um-b-074-da1468x-range-extender-daughterboard.pdf,um-b-074-da1468x-range-extender-daughterboard.pdf,60,None
./download_all_pdf\um-b-075-da1468x-state-charge-functionality.pdf,um-b-075-da1468x-state-charge-functionality.pdf,25,None
./download_all_pdf\um-b-076-da14681-wearable-development-kit-software-manual.pdf,um-b-076-da14681-wearable-development-kit-software-manual.pdf,214,None
./download_all_pdf\um-b-077-da14681-wearable-development-kit-hardware-manual.pdf,um-b-077-da14681-wearable-development-kit-hardware-manual.pdf,50,None
./download_all_pdf\um-b-082-da14585-da14586-sdk6-porting-guide.pdf,um-b-082-da14585-da14586-sdk6-porting-guide.pdf,28,None
./download_all_pdf\um-b-085-da14681-wearable-development-kit-api.pdf,um-b-085-da14681-wearable-development-kit-api.pdf,330,None
./download_all_pdf\um-b-086-da14585-voice-rcu-software-manual.pdf,um-b-086-da14585-voice-rcu-software-manual.pdf,100,None
./download_all_pdf\um-b-087-da14585-voice-rcu-hardware-manual.pdf,um-b-087-da14585-voice-rcu-hardware-manual.pdf,35,None
./download_all_pdf\um-b-088-da145x-user-manual-dialog-serial-port-service.pdf,um-b-088-da145x-user-manual-dialog-serial-port-service.pdf,52,None
./download_all_pdf\um-b-088-user-manual-dialog-serial-port-profile-da14585.pdf,um-b-088-user-manual-dialog-serial-port-profile-da14585.pdf,41,None
./download_all_pdf\um-b-089-user-manual-da14585-range-extender-reference-application.pdf,um-b-089-user-manual-da14585-range-extender-reference-application.pdf,79,None
./download_all_pdf\um-b-090-da1469x-getting-started-user-manual.pdf,um-b-090-da1469x-getting-started-user-manual.pdf,46,None
./download_all_pdf\um-b-093-user-manual-da14695-pro-kit.pdf,um-b-093-user-manual-da14695-pro-kit.pdf,22,None
./download_all_pdf\um-b-094-user-manual-da14682da14683-usb-kit.pdf,um-b-094-user-manual-da14682da14683-usb-kit.pdf,36,None
./download_all_pdf\um-b-095-da14585-iot-multi-sensor-development-kit-hardware-design.pdf,um-b-095-da14585-iot-multi-sensor-development-kit-hardware-design.pdf,44,None
./download_all_pdf\um-b-096-da14585-iot-multi-sensor-development-kit-software-reference-applications.pdf,um-b-096-da14585-iot-multi-sensor-development-kit-software-reference-applications.pdf,163,None
./download_all_pdf\um-b-100-da14585-iot-multi-sensor-development-kit-user-guide.pdf,um-b-100-da14585-iot-multi-sensor-development-kit-user-guide.pdf,63,None
./download_all_pdf\um-b-101-da14585-iot-multi-sensor-development-kit-developer-guide.pdf,um-b-101-da14585-iot-multi-sensor-development-kit-developer-guide.pdf,110,None
./download_all_pdf\um-b-102-da14585-getting-started-guide-iot-multi-sensor-development-kit.pdf,um-b-102-da14585-getting-started-guide-iot-multi-sensor-development-kit.pdf,34,None
./download_all_pdf\um-b-103-user-manual-da14695-usb-kit.pdf,um-b-103-user-manual-da14695-usb-kit.pdf,34,None
./download_all_pdf\um-b-114-da14531-development-kit-pro-hardware-user-manual.pdf,um-b-114-da14531-development-kit-pro-hardware-user-manual.pdf,85,None
./download_all_pdf\um-b-125-user-manual-da14531-usb-development-kit-hardware.pdf,um-b-125-user-manual-da14531-usb-development-kit-hardware.pdf,33,None
./download_all_pdf\um-b-134-da1469x-state-charge-functionality.pdf,um-b-134-da1469x-state-charge-functionality.pdf,22,None
./download_all_pdf\um-b-137-da1469x-wireless-ranging-sdk.pdf,um-b-137-da1469x-wireless-ranging-sdk.pdf,65,None
./download_all_pdf\um-b-141-da14531-smartbond-tiny-module-development-kit-pro-hardware-user-manual.pdf,um-b-141-da14531-smartbond-tiny-module-development-kit-pro-hardware-user-manual.pdf,29,None
./download_all_pdf\um-b-146-da14585-da14531-hci-commands.pdf,um-b-146-da14585-da14531-hci-commands.pdf,39,None
./download_all_pdf\um-b-148-da14706-pro-development-kit-user-manual.pdf,um-b-148-da14706-pro-development-kit-user-manual.pdf,57,None
./download_all_pdf\um-b-162-da14695-smartbond-module-development-kit.pdf,um-b-162-da14695-smartbond-module-development-kit.pdf,15,None
./download_all_pdf\um-b-163-da1453x-da1469x-production-line-tool-software-and-hw-user-manual.pdf,um-b-163-da1453x-da1469x-production-line-tool-software-and-hw-user-manual.pdf,249,None
./download_all_pdf\update-how-access-rdr-and-tdr-sci-ra6t2-group-mcu-products.pdf,update-how-access-rdr-and-tdr-sci-ra6t2-group-mcu-products.pdf,4,None
./download_all_pdf\us159-da14531evz-evaluation-board-manual.pdf,us159-da14531evz-evaluation-board-manual.pdf,10,None
./download_all_pdf\usage-note-option-function-select-register-1-ofs1.pdf,usage-note-option-function-select-register-1-ofs1.pdf,1,None
./download_all_pdf\usage-notes-12-bit-ad-converter.pdf,usage-notes-12-bit-ad-converter.pdf,5,None
./download_all_pdf\usage-notes-ad-conversion-delaying-function-mtu2.pdf,usage-notes-ad-conversion-delaying-function-mtu2.pdf,11,None
./download_all_pdf\usage-notes-ad-conversion-delaying-function-mtu3.pdf,usage-notes-ad-conversion-delaying-function-mtu3.pdf,16,None
./download_all_pdf\usage-notes-boot-mood.pdf,usage-notes-boot-mood.pdf,1,None
./download_all_pdf\usage-notes-group-priority-control-12-bit-ad-converter.pdf,usage-notes-group-priority-control-12-bit-ad-converter.pdf,2,None
./download_all_pdf\usage-notes-multi-function-timer-pulse-unit-2-mtu2.pdf,usage-notes-multi-function-timer-pulse-unit-2-mtu2.pdf,9,None
./download_all_pdf\usage-notes-multi-function-timer-pulse-unit-3-mtu3.pdf,usage-notes-multi-function-timer-pulse-unit-3-mtu3.pdf,5,None
./download_all_pdf\usage-saddr-area-and-callt-instructioncc-rl.pdf,usage-saddr-area-and-callt-instructioncc-rl.pdf,14,None
./download_all_pdf\usage-schmitt-trigger-input-pins-ra2e1.pdf,usage-schmitt-trigger-input-pins-ra2e1.pdf,8,None
./download_all_pdf\uses-manual-cloud-option-board.pdf,uses-manual-cloud-option-board.pdf,21,None
./download_all_pdf\Using QE and FSP to Develop Capacitive Touch Applications.pdf,Using QE and FSP to Develop Capacitive Touch Applications.pdf,46,None
./download_all_pdf\using-qe-and-fsp-develop-capacitive-touch-applications.pdf,using-qe-and-fsp-develop-capacitive-touch-applications.pdf,46,None
./download_all_pdf\using-trusted-firmware-m-tf-m-fsp-v203-application-project.pdf,using-trusted-firmware-m-tf-m-fsp-v203-application-project.pdf,34,None
./download_all_pdf\vector-control-magnetic-synchronous-motor-hall-sensors-1shunt-current-detection-motor-flexible.pdf,vector-control-magnetic-synchronous-motor-hall-sensors-1shunt-current-detection-motor-flexible.pdf,65,None
./download_all_pdf\vector-control-permanent-magnet-synchronous-motor-encoder-algorithm-rev102.pdf,vector-control-permanent-magnet-synchronous-motor-encoder-algorithm-rev102.pdf,24,None
./download_all_pdf\vector-control-permanent-magnet-synchronous-motor-encoder-mck-rev110.pdf,vector-control-permanent-magnet-synchronous-motor-encoder-mck-rev110.pdf,136,None
./download_all_pdf\vector-control-permanent-magnet-synchronous-motor-encoder-mckmcb-ra-family.pdf,vector-control-permanent-magnet-synchronous-motor-encoder-mckmcb-ra-family.pdf,102,None
./download_all_pdf\vector-control-permanent-magnet-synchronous-motor-inductive-sensor-mckmcb-ra-family.pdf,vector-control-permanent-magnet-synchronous-motor-inductive-sensor-mckmcb-ra-family.pdf,89,None
./download_all_pdf\vector-control-permanent-magnet-synchronous-motor-magnet-sensor-and-inductive-sensor-evaluation.pdf,vector-control-permanent-magnet-synchronous-motor-magnet-sensor-and-inductive-sensor-evaluation.pdf,150,None
./download_all_pdf\vector-control-permanent-magnetic-synchronous-motor-hall-sensors-mckmcb-ra-family.pdf,vector-control-permanent-magnetic-synchronous-motor-hall-sensors-mckmcb-ra-family.pdf,76,None
./download_all_pdf\virtual-eeprom-example-using-ra4e2.pdf,virtual-eeprom-example-using-ra4e2.pdf,26,None
./download_all_pdf\voice-ra2l1-engineering-manual.pdf,voice-ra2l1-engineering-manual.pdf,17,None
./download_all_pdf\voice-ra4e1-engineering-manual.pdf,voice-ra4e1-engineering-manual.pdf,17,None
./download_all_pdf\voice-ra6e1-engineering-manual.pdf,voice-ra6e1-engineering-manual.pdf,17,None
./download_all_pdf\wafer-fabrication-and-chip-assembly-factories-addition-ra2e1-32pin-qfn-and-32pin-lqfp-package.pdf,wafer-fabrication-and-chip-assembly-factories-addition-ra2e1-32pin-qfn-and-32pin-lqfp-package.pdf,17,None
./download_all_pdf\wafer-fabrication-and-chip-assembly-factories-addition-ra2e1-qfn-and-lqfp-package-products-mcp-ac-22.pdf,wafer-fabrication-and-chip-assembly-factories-addition-ra2e1-qfn-and-lqfp-package-products-mcp-ac-22.pdf,20,None
./download_all_pdf\wafer-fabrication-and-chip-assembly-factories-addition-ra2l1-qfn-and-lqfp-package-products-mcp-ac-22.pdf,wafer-fabrication-and-chip-assembly-factories-addition-ra2l1-qfn-and-lqfp-package-products-mcp-ac-22.pdf,20,None
./download_all_pdf\wafer-fabrication-factory-addition-ra2e2-qfn-package-products-mco-ac-23-0006.pdf,wafer-fabrication-factory-addition-ra2e2-qfn-package-products-mco-ac-23-0006.pdf,3,None
